TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
2582,846 P-312IHB6,Inwood Hill Park Little League Baseball Field Reconstruction,This project will reconstruct the little league baseball field in Inwood Hill Park.,completed,100,100,100,04/01/2010 12:00:00 AM,,,05/01/2012 12:00:00 AM,05/01/2012 12:00:00 AM,02/01/2013 12:00:00 AM,,08/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,06/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,"$408,000",Steve Simon,09/22/2025 12:00:00 AM,City Council,"West 218th Street, Indian Road, Spuyten Duyvil Creek",M042,40.8745522,-73.9193125,Manhattan
10886,,Irving Square Park Playground Reconstruction,This project will reconstruct the playground at Irving Square Park.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,,09/22/2025 12:00:00 AM,City Council,"Wilson Avenue and Knickerbocker Avenue, between Halsey Street and Weirfield Street",B049,40.6924972,-73.909309,Brooklyn
10702,846 P-204ISPD,Irving Square Park Dog Run Construction,This project will construct a dog run at Irving Square Park.,design,100,0,0,03/01/2024 12:00:00 AM,03/01/2025 12:00:00 AM,,03/01/2025 12:00:00 AM,,,,,,,,,Between $1 million and $3 million,James Morris,09/22/2025 12:00:00 AM,City Council,"Wilson Avenue, Knickerbocker Avenue, between Halsey Street and Weirfield Street",B049,40.692433,-73.909255,Brooklyn
1010,846 P-312ISA2,Isham Park Water System Reconstruction,This project will reconstruct the water service to Isham Park.,completed,100,100,100,01/01/2012 12:00:00 AM,07/01/2012 12:00:00 AM,,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,04/01/2015 12:00:00 AM,02/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,04/01/2015 12:00:00 AM,,04/01/2015 12:00:00 AM,"$692,000",Steve Simon,09/22/2025 12:00:00 AM,City Council,Isham Street between Broadway and Seaman Avenue,M043,40.869216,-73.918851,Manhattan
1631111,846 P-312JHFA,J. Hood Wright Recreation Center Fire Alarm System Reconstruction,This project will install a new fire alarm system at J. Hood Wright Recreation Center.,construction,100,100,0,03/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,,05/01/2024 12:00:00 AM,11/01/2023 12:00:00 AM,04/01/2024 12:00:00 AM,,01/01/2025 12:00:00 AM,06/01/2024 12:00:00 AM,01/01/2026 12:00:00 AM,,,"$-31,000",Contact Us,09/22/2025 12:00:00 AM,Mayoral,,M099,40.846505,-73.940803,Manhattan
6930,,J. Hood Wright Park Recreation Center Window Reconstruction,This project will reconstruct the windows at J. Hood Wright Park Recreation Center.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,,,M099,40.84653389,-73.94125444,Manhattan
2591,846 P-312JHHV,J. Hood Wright Park Recreation Center HVAC Reconstruction,This project will reconstruct the HVAC system at the recreation center in J. Hood Wright Park.,completed,100,100,100,04/01/2010 12:00:00 AM,10/01/2010 12:00:00 AM,12/01/2010 12:00:00 AM,12/01/2010 12:00:00 AM,12/01/2010 12:00:00 AM,09/01/2011 12:00:00 AM,,08/01/2011 12:00:00 AM,01/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,"$737,000",Steve Simon,09/22/2025 12:00:00 AM,"Borough President, City Council",Fort Washington Avenue between West 174th and 175th Streets,M099,40.846353,-73.940689,Manhattan
8627,846 P-3JHOODW,J. Hood Wright Park Adult Fitness Equipment Construction,This project will construct adult fitness equipment at J. Hood Wright Park.,completed,100,100,100,04/01/2017 12:00:00 AM,04/01/2018 12:00:00 AM,,01/01/2018 12:00:00 AM,01/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,,07/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,,12/01/2018 12:00:00 AM,"$319,000",Steve Simon,09/22/2025 12:00:00 AM,City CouncilMayoral,Fort Washington Avenue between West 175th Street and West 176th Street,M099,40.846847,-73.940139,Manhattan
11140,,J. Hood Wright Park Entrance Plaza Reconstruction,This project will reconstruct the entrance plaza at J. Hood Wright Park.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,,"Fort Washington Avenue, bet. W. 175th St, and W. 174th St",M099,40.8465755,-73.9410143,Manhattan
10582,846 P-312JHWR,J. Hood Wright Park Retaining Wall and Pedestrian Ramp Reconstruction,This project will reconstruct a retaining wall and pedestrian ramp at J. Hood Wright Park.,construction,100,100,0,05/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,11/01/2023 12:00:00 AM,11/01/2023 12:00:00 AM,11/01/2023 12:00:00 AM,07/01/2025 12:00:00 AM,,07/01/2025 12:00:00 AM,10/01/2025 12:00:00 AM,10/01/2026 12:00:00 AM,,,"$2,954,000",Steve Simon,09/22/2025 12:00:00 AM,Mayoral,South Pinehurst Avenue at West 176th Street,M099,40.846822,-73.941356,Manhattan
10690,,J. Hood Wright Dog Run Reconstruction,This project will reconstruct J. Hood Wright Dog Run.,proposed,0,0,0,,,,,,,,,,,,,Between $1 million and $3 million,Steve Simon,09/22/2025 12:00:00 AM,City Council,"West 173rd Street and Haven Avenue, Manhattan",M099,40.846648,-73.941279,Manhattan
10689,,Jackie Robinson Park Reconstruction,This project will reconstruct Jackie Robinson Park.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,,09/22/2025 12:00:00 AM,"Borough President, City Council",,M014,40.826978,-73.940708,Manhattan
1634111,846 P-309JRFA,Jackie Robinson Recreation Center Fire Alarm System Reconstruction,This project will reconstruct the fire alarm system at Jackie Robinson Recreation Center.,construction,100,100,0,10/01/2019 12:00:00 AM,04/01/2024 12:00:00 AM,,05/01/2024 12:00:00 AM,11/01/2023 12:00:00 AM,04/01/2024 12:00:00 AM,,01/01/2025 12:00:00 AM,,,,,"$518,000",Contact Us,09/22/2025 12:00:00 AM,Mayoral,,M014,40.824308,-73.942442,Manhattan
9453,846 P-309JRRC,Jackie Robinson Recreation Center HVAC System Reconstruction,This project will reconstruct the HVAC system at Jackie Robinson Recreation Center.,construction,100,100,89.25,04/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,11/01/2022 12:00:00 AM,10/01/2022 12:00:00 AM,10/01/2023 12:00:00 AM,04/01/2025 12:00:00 AM,10/01/2025 12:00:00 AM,,"$4,300,000",Steve Simon,09/22/2025 12:00:00 AM,Mayoral,85 Bradhurst Avenue,M014,40.8236641,-73.9427538,Manhattan
6265,846 P-303JACK,Jackie Robinson Recreation Center Exterior Facade & Roofing Reconstruction,This project will reconstruct the exterior facades and roof of Jackie Robinson Recreation Center.,completed,100,100,100,04/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,05/01/2017 12:00:00 AM,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,03/01/2018 12:00:00 AM,02/01/2018 12:00:00 AM,03/01/2018 12:00:00 AM,03/01/2020 12:00:00 AM,,03/01/2020 12:00:00 AM,"$2,336,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,Bradhurst Avenue between West 145th Street and West 147th Street,M014,40.824165,-73.942481,Manhattan
8567,846 P-3PWBJRP,Jackie Robinson Park Reconstruction (M014-117M),"This project will reconstruct stairways, fencing, sidewalks, and entrances in Jackie Robinson Park.",completed,100,100,100,10/01/2016 12:00:00 AM,10/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,,08/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,01/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,"$4,358,000",Steve Simon,09/22/2025 12:00:00 AM,Mayoral,"West 145th Street, West 155th Street, Edgecombe Avenue, Bradhurst Avenue",M014,40.825438,-73.941674,Manhattan
10611,846 P-2JRCOUR,Jackie Robinson Playground Reconstruction,This project will reconstruct the playground at Jackie Robinson Park.,design,5,0,0,12/01/2024 12:00:00 AM,03/01/2026 12:00:00 AM,,,,,,,,,,,Between $5 million and $10 million,James Morris,09/22/2025 12:00:00 AM,"Borough President, City Council",Malcom X Blvd between Chauncey Street and Marion Street,B294,40.680255,-73.927725,Brooklyn
6293,846 P-3PLG15B,Jane Street Garden Fence Construction and Jackson Square Park Reconstruction,This project will construct a new fence at Jane Street Garden and reconstruct Jackson Square Park.,completed,100,100,100,02/01/2014 12:00:00 AM,04/01/2015 12:00:00 AM,06/01/2016 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,,12/01/2017 12:00:00 AM,03/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,"$2,282,000",Steve Simon,09/22/2025 12:00:00 AM,City CouncilMayoral,"8 Ave. To Greenwich Ave., Horatio St.",M044,40.738994,-74.002816,Manhattan
6293,846 P-3PLG15B,Jane Street Garden Fence Construction and Jackson Square Park Reconstruction,This project will construct a new fence at Jane Street Garden and reconstruct Jackson Square Park.,completed,100,100,100,02/01/2014 12:00:00 AM,04/01/2015 12:00:00 AM,06/01/2016 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,,12/01/2017 12:00:00 AM,03/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,"$2,282,000",Steve Simon,09/22/2025 12:00:00 AM,City CouncilMayoral,Jane St. at 8th Ave.,M390,40.738029,-74.004508,Manhattan
7301,846 P-309JSPL,Jacob H. Schiff Playground Basketball and Handball Courts Reconstruction,This project will reconstruct basketball and handball courts at Jacob H. Schiff Playground.,completed,100,100,100,06/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,08/01/2019 12:00:00 AM,08/01/2020 12:00:00 AM,,08/01/2020 12:00:00 AM,"$942,000",Steve Simon,09/22/2025 12:00:00 AM,City CouncilMayoral,Amsterdam Avenue Between 136th Street and 138th Street,M223,40.82021,-73.952094,Manhattan
9443,846 P-309SSTF,Jacob Schiff Playground Synthetic Turf Field Reconstruction,This project will reconstruct the synthetic turf field at Jacob Schiff Playground.,completed,100,100,100,05/01/2019 12:00:00 AM,05/01/2020 12:00:00 AM,,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,02/01/2023 12:00:00 AM,,11/01/2022 12:00:00 AM,"$1,737,000",Steve Simon,09/22/2025 12:00:00 AM,Mayoral,Amsterdam Avenue Between West 136th Street and West 138th Street,M223,40.820275,-73.952408,Manhattan
9558,846 P-309JSST,Jacob Schiff Playground Sitting Area Reconstruction,This project will reconstruct the sitting area in Jacob Schiff Playground.,completed,100,100,100,11/01/2019 12:00:00 AM,11/01/2020 12:00:00 AM,,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,06/01/2022 12:00:00 AM,05/01/2022 12:00:00 AM,06/01/2022 12:00:00 AM,06/01/2023 12:00:00 AM,,06/01/2023 12:00:00 AM,"$1,107,000",Steve Simon,09/22/2025 12:00:00 AM,City CouncilMayoral,Amsterdam Avenue between West 136th Street and West 138th Street,M223,40.820626,-73.952396,Manhattan
7233,846 P-218JCOB,Jacob Joffe Fields Adult Fitness Area Construction and Sport Courts Reconstruction,This project will reconstruct the basketball and handball courts at Jacob Joffe Fields.,completed,100,100,100,09/01/2015 12:00:00 AM,09/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,03/01/2018 12:00:00 AM,02/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,04/01/2019 12:00:00 AM,,04/01/2019 12:00:00 AM,"$767,000",James Morris,09/22/2025 12:00:00 AM,City Council,Avenue K between 58th Street and 59th Street,B324,40.626038,-73.919378,Brooklyn
8570,846 P-218JFEE,Jacob Joffe Fields Playground Reconstruction,This project will reconstruct the playground at Jacob Joffe Fields.,completed,100,100,100,09/01/2016 12:00:00 AM,12/01/2017 12:00:00 AM,,01/01/2018 12:00:00 AM,01/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,04/01/2019 12:00:00 AM,03/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,,03/01/2020 12:00:00 AM,"$2,601,000",James Morris,09/22/2025 12:00:00 AM,"Borough President, City Council",East 58th Street and East 59th Street near Avenue L,B324,40.624884,-73.91927,Brooklyn
1076111,846 P-201JAME,Jaime Campiz Playground Basketball Courts and Adult Fitness Area Reconstruction,This project will reconstruct the basketball courts and adult fitness area in Jaime Campiz Playground.,completed,100,100,100,06/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,10/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,,10/01/2017 12:00:00 AM,03/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,,08/01/2018 12:00:00 AM,"$223,000",James Morris,09/22/2025 12:00:00 AM,"Mayoral, City Council",,B223R,40.713815,-73.95419,Brooklyn
9844,846 P-412JAMP,Jamaica Playground Multipurpose Play Area Reconstruction,This project will reconstruct the multipurpose play area in Jamaica Playground.,construction,100,100,91,03/01/2021 12:00:00 AM,06/01/2022 12:00:00 AM,,06/01/2022 12:00:00 AM,06/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,08/01/2024 12:00:00 AM,09/01/2024 12:00:00 AM,09/01/2024 12:00:00 AM,09/01/2025 12:00:00 AM,,,"$4,802,000",Meira Berkower,09/22/2025 12:00:00 AM,City Council,160th Street between 109th Avenue and Brinkerhoff Avenue,Q301,40.693330369467,-73.791068458532,Queens
8871,846 P-407BLND,James A. Bland Playground Reconstruction,This project will reconstruct James A. Bland Playground.,completed,100,100,100,03/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,10/01/2022 12:00:00 AM,10/01/2022 12:00:00 AM,01/01/2023 12:00:00 AM,01/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,"$6,000,000",Meira Berkower,09/22/2025 12:00:00 AM,"Borough President, City Council",40th Road and Prince Street,Q326,40.758271,-73.831132,Queens
11062,,James Forten Playground Public Restroom Building Reconstruction,This project will reconstruct the public restroom building at James Forten Playground.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,09/22/2025 12:00:00 AM,,Underhill Avenue between Prospect Place and Park Place,B161,40.6766543,-73.965673,Brooklyn
11063,,James Forten Playground Reconstruction,This project will reconstruct James Forten Playground.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,09/22/2025 12:00:00 AM,,Underhill Avenue between Prospect Place and Park Place,B161,40.6768004,-73.9658789,Brooklyn
2185,846 P-302JJWP,James J. Walker Park Synthetic Turf Ballfield Construction,This project will convert the natural turf field at James J. Walker Park to a synthetic turf field.,completed,100,100,100,09/01/2010 12:00:00 AM,06/01/2011 12:00:00 AM,08/01/2011 12:00:00 AM,08/01/2011 12:00:00 AM,08/01/2011 12:00:00 AM,05/01/2012 12:00:00 AM,,04/01/2012 12:00:00 AM,09/01/2012 12:00:00 AM,06/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,"$1,074,000",Steve Simon,09/22/2025 12:00:00 AM,City Council,Hudson Street between Leroy and Clarkson Streets,M038,40.729799,-74.006152,Manhattan
2246,846 P-303JMPZ,James Madison Plaza Reconstruction,This project will reconstruct James Madison Plaza.,completed,100,100,100,06/01/2007 12:00:00 AM,08/01/2008 12:00:00 AM,01/01/2009 12:00:00 AM,01/01/2009 12:00:00 AM,01/01/2009 12:00:00 AM,10/01/2009 12:00:00 AM,,11/01/2009 12:00:00 AM,03/01/2010 12:00:00 AM,03/01/2011 12:00:00 AM,10/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,"$2,065,000",Steve Simon,09/22/2025 12:00:00 AM,Federal,"Pearl Street, Madison Street and St. James Place",M255,40.711472,-74.000465,Manhattan
7037,846 P-3CPIJWJ,James Weldon Johnson Playground Reconstruction,"This project will reconstruct the playground, active recreation and joint operated playground with the adjacent school.",completed,100,100,100,01/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,09/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,02/01/2018 12:00:00 AM,,02/01/2018 12:00:00 AM,"$4,397,000",Steve Simon,09/22/2025 12:00:00 AM,Mayoral,South of East 115th Street between Third Avenue and Lexington Avenue,M111,40.79717833,-73.94185667,Manhattan
10341,846 P-1CPIJJP,Jennie Jerome Playground Reconstruction,This project will reconstruct Jennie Jerome Playground.,construction,100,100,93,09/01/2022 12:00:00 AM,09/01/2023 12:00:00 AM,,10/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,10/01/2024 12:00:00 AM,12/01/2024 12:00:00 AM,12/01/2024 12:00:00 AM,11/01/2024 12:00:00 AM,11/01/2025 12:00:00 AM,,,"$2,889,000",Katerine Borrome,09/22/2025 12:00:00 AM,Mayoral,Jerome Avenue and East 174th Street,X148C5,40.845571,-73.913476,Bronx
1720111,846 P-6CWTEL1,Jennifer's Playground Field House Telecommunication Service installation,This project will install new telecommunication service at the field house in Jennifer's Playground.,construction,100,100,0,04/01/2024 12:00:00 AM,10/01/2024 12:00:00 AM,,10/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,11/01/2024 12:00:00 AM,,11/01/2024 12:00:00 AM,,,,,"$169,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,R114,40.620056,-74.163065,Staten Island
4652,846 P-1CROT28,Jerome Park Reservoir Jogging Trail Construction,"This project will construct a 5-foot wide jogging trail around the perimeter of the Jerome Park Reservoir, with new seating, plantings and adult fitness equipment. The project will also reconstruct the jogging trail, dog run, and basketball courts at Fort Independence Park, and construct new adult fitness equipment.",completed,100,100,100,04/01/2007 12:00:00 AM,04/01/2012 12:00:00 AM,,04/01/2012 12:00:00 AM,04/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,04/01/2013 12:00:00 AM,04/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,"$3,365,000",Katerine Borrome,09/22/2025 12:00:00 AM,Mayoral,"Goulden Avenue, Reservoir Avenue, Sedgwick Avenue",X137,40.87936556,-73.89146167,Bronx
1523111,846 P-2CPIJCS,Jerome Playground Public Restroom Building Reconstruction,This project will reconstruct the public restroom building at Jerome Playground.,construction,100,100,0,11/01/2024 12:00:00 AM,05/01/2025 12:00:00 AM,,08/01/2025 12:00:00 AM,01/01/2025 12:00:00 AM,06/01/2025 12:00:00 AM,,07/01/2025 12:00:00 AM,,,,,"$2,028,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,B246,40.658915,-73.879449,Brooklyn
10222,846 P-2CPIJRM,Jerome Playground Reconstruction,"This project will reconstruct the basketball courts, playground, and track and field in Jerome Playground.",procurement,100,85,0,06/01/2022 12:00:00 AM,06/01/2023 12:00:00 AM,,07/01/2023 12:00:00 AM,07/01/2023 12:00:00 AM,02/01/2026 12:00:00 AM,12/01/2025 12:00:00 AM,,11/01/2025 12:00:00 AM,11/01/2026 12:00:00 AM,,,Between $5 million and $10 million,James Morris,09/22/2025 12:00:00 AM,Mayoral,Wortman Avenue & Warwick Street,B246,40.658947,-73.879647,Brooklyn
9274,846 P-104JRME,Jerome Playground South Skate Park Construction,This project will demolish the handball courts and construct a new skate park in their place at Jerome Playground South.,completed,100,100,100,11/01/2019 12:00:00 AM,11/01/2020 12:00:00 AM,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,09/01/2022 12:00:00 AM,07/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,09/01/2023 12:00:00 AM,,09/01/2023 12:00:00 AM,"$2,400,000",Katerine Borrome,09/22/2025 12:00:00 AM,"Borough President, City Council",Cross-Bronx Expressway between Townsend Avenue and Jerome Avenue,X148C7,40.844866,-73.913904,Bronx
7027,846 P-2CPIBN2,"Jesse Owens, Stockton and Stroud Playgrounds Public Restroom Building Reconstruction","This project will reconstruct the public restroom buildings Jesse Owens Playground, Stockton Playground, and Stroud Playground.",completed,100,100,100,01/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,07/01/2017 12:00:00 AM,,06/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,12/01/2018 12:00:00 AM,04/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,"$4,732,000",James Morris,09/22/2025 12:00:00 AM,Mayoral,Lafayette Ave. bet. Stuyvesant Ave. and Malcom X Blvd.,B269,40.691625,-73.932456,Brooklyn
7027,846 P-2CPIBN2,"Jesse Owens, Stockton and Stroud Playgrounds Public Restroom Building Reconstruction","This project will reconstruct the public restroom buildings Jesse Owens Playground, Stockton Playground, and Stroud Playground.",completed,100,100,100,01/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,07/01/2017 12:00:00 AM,,06/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,12/01/2018 12:00:00 AM,04/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,"$4,732,000",James Morris,09/22/2025 12:00:00 AM,Mayoral,"Park Av, Floyd St, E/o Marcy Av",B298,40.697112,-73.948612,Brooklyn
7027,846 P-2CPIBN2,"Jesse Owens, Stockton and Stroud Playgrounds Public Restroom Building Reconstruction","This project will reconstruct the public restroom buildings Jesse Owens Playground, Stockton Playground, and Stroud Playground.",completed,100,100,100,01/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,07/01/2017 12:00:00 AM,,06/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,12/01/2018 12:00:00 AM,04/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,"$4,732,000",James Morris,09/22/2025 12:00:00 AM,Mayoral,"Classon Av, Sterling Pl and Park Pl",B350,40.674986,-73.962248,Brooklyn
7412,846 P-2CPIJOP,Jesse Owens Playground Reconstruction,"This project will reconstruct the play equipment, spray shower, synthetic turf field, painted track, lighting, fencing, pavement, plantings and furnishings at Jesse Owens Playground.",completed,100,100,100,01/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,"$5,826,000",James Morris,09/22/2025 12:00:00 AM,City CouncilMayoral,Lafayette Avenue between Stuyvesant Avenue and Malcolm X Boulevard,B269,40.691513,-73.93221,Brooklyn
8668,846 P-3RIVJOA,Joan of Arc Park Reconstruction and Riverside Park Adult Fitness Equipment Installation,"This project will reconstruct the concrete stairs and asphalt paths in Joan of Arc Park, and install adult fitness equipment, bike racks and benches adjacent to the basketball courts at Neufeld Playground near West 76th Street in Riverside Park.",completed,100,100,100,06/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,,06/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,04/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,,10/01/2019 12:00:00 AM,"$617,000",Steve Simon,09/22/2025 12:00:00 AM,City Council,"Riverside Drive, West 91 - 95 Streets",M048,40.794234,-73.976575,Manhattan
8668,846 P-3RIVJOA,Joan of Arc Park Reconstruction and Riverside Park Adult Fitness Equipment Installation,"This project will reconstruct the concrete stairs and asphalt paths in Joan of Arc Park, and install adult fitness equipment, bike racks and benches adjacent to the basketball courts at Neufeld Playground near West 76th Street in Riverside Park.",completed,100,100,100,06/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,,06/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,04/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,,10/01/2019 12:00:00 AM,"$617,000",Steve Simon,09/22/2025 12:00:00 AM,City Council,West 76th Street & Riverside Drive,M071,40.783167,-73.985016,Manhattan
5986,846 P-207JAPN,John Allen Payne Playground Reconstruction,"This project will reconstruct the play area to include new play equipment, swings, and spray shower area at John Allen Payne Playground.",completed,100,100,100,11/01/2014 12:00:00 AM,11/01/2015 12:00:00 AM,04/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,04/01/2017 12:00:00 AM,04/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,"$2,449,000",James Morris,09/22/2025 12:00:00 AM,City Council,3rd Avenue between 64th Street and 65th Street,B210A,40.63997222,-74.02388083,Brooklyn
8994,846 P-5WHITEP,John E. White Park Playground Reconstruction,This project will reconstruct the playground in John E. White Park.,completed,100,100,100,07/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,09/01/2022 12:00:00 AM,,10/01/2022 12:00:00 AM,"$1,000,000",Joseph Homsey,09/22/2025 12:00:00 AM,State,Lyman Avenue between High Street and Bay Street,R012,40.607683,-74.062935,Staten Island
11067,,John Hancock Playground Reconstruction,This project will reconstruct John Hancock Playground.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,09/22/2025 12:00:00 AM,,"Bedford Ave., Hancock St., Jefferson Ave.",B237,40.6824969,-73.9541234,Brooklyn
11066,,John Hancock Playground Public Restroom Building Construction,This project will construct a public eestroom building at John Hancock Playground.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,09/22/2025 12:00:00 AM,,"Bedford Avenue, Hancock Street, Jefferson Avenue",B237,40.6824264,-73.9543426,Brooklyn
